user_id,day,login_hour,files_accessed,data_transfer_mb,failed_logins,after_hours_access,usb_events,email_recipients_count
U044,14,9,34,55.64,0,1,1,7
U044,15,8,28,35.38,0,1,0,8
U044,16,10,38,26.48,0,0,0,8
U044,17,8,33,32.83,0,0,0,6
U044,18,9,12,45.97,1,0,1,4
U044,19,9,36,16.44,1,0,0,4
U044,20,9,41,38.31,0,0,0,3
U044,21,7,45,46.71,0,0,0,3
U044,22,10,22,31.53,3,0,0,2
U044,23,10,24,28.58,3,0,0,1
U044,24,10,49,31.66,0,0,1,11
U044,25,9,27,8.68,0,0,0,0
U044,26,6,27,24.73,2,0,1,5
U044,27,8,23,45.39,1,0,0,0
U044,28,7,50,17.84,2,0,0,5
U044,29,8,39,39.3,2,0,0,4
U044,30,7,26,11.62,2,1,0,7
U044,31,6,45,30.57,0,0,0,1
U044,32,8,34,5.75,0,0,0,5
U044,33,7,32,54.36,0,0,0,5
U044,34,8,57,19.4,0,1,0,5
U044,35,8,54,35.95,1,1,0,0
U044,36,9,28,14.67,0,0,1,11
U044,37,8,23,21.02,0,0,1,0
U044,38,8,30,34.02,1,0,1,5
U044,39,9,19,55.55,2,0,1,6
U044,40,7,18,14.86,1,0,1,6
U044,41,9,44,32.91,1,0,0,5
U044,42,9,28,23.28,1,0,2,9
U044,43,7,30,38.83,0,0,0,4
U044,44,7,36,23.06,0,0,1,0
U044,45,7,39,20.2,1,0,0,6
U044,46,7,17,27.97,1,0,0,5
U044,47,7,37,41.18,1,0,0,5
U044,48,9,22,25.65,0,0,1,6
U044,49,8,38,12.8,0,0,0,9
U044,50,9,31,15.23,0,0,0,10
U044,51,8,37,56.37,0,1,0,5
U044,52,6,28,31.37,1,0,0,5
U044,53,9,22,60.71,1,0,0,0
U044,54,8,45,11.31,0,0,1,8
U044,55,8,33,31.55,0,0,1,0
U044,56,9,49,37.51,2,0,1,8
U044,57,8,18,46.35,0,0,0,7
U044,58,6,39,39.34,0,0,0,4
U044,59,10,32,50.33,0,0,2,1
U044,60,7,16,21.43,0,0,0,6
U045,1,8,29,103.76,0,0,0,4
U045,2,11,27,87.07,0,0,0,6
U045,3,10,26,120.62,0,0,0,6
U045,4,10,30,84.92,1,0,0,4
U045,5,7,40,56.42,0,0,0,5
U045,6,9,34,107.32,0,0,0,5
U045,7,11,25,98.55,1,0,1,6
U045,8,11,36,109.41,0,0,0,3
U045,9,10,11,79.4,0,0,0,5
U045,10,11,50,113.54,1,0,0,4
U045,11,8,22,72.95,0,0,0,5
U045,12,9,22,99.04,0,0,0,6
U045,13,6,18,87.81,0,0,0,6
U045,14,11,35,114.94,1,0,0,6
U045,15,9,33,56.08,0,0,1,7
U045,16,6,26,105.76,0,0,0,7
U045,17,9,19,105.45,1,0,1,4
U045,18,9,43,107.5,1,0,0,5
U045,19,9,36,125.22,1,0,0,6
U045,20,8,15,88.82,0,0,0,7
U045,21,12,21,73.87,0,0,0,5
U045,22,10,43,82.31,1,0,0,6
U045,23,10,17,84.72,0,0,0,7
U045,24,10,15,98.09,1,0,0,6
U045,25,9,31,115.66,0,1,0,3
U045,26,7,39,103.57,0,0,0,7
U045,27,8,24,73.04,0,0,0,4
U045,28,11,29,89.82,0,0,0,4
U045,29,10,40,97.37,0,0,0,5
U045,30,10,47,101.51,0,0,0,7
U045,31,9,30,71.33,0,0,0,7
U045,32,8,29,102.26,1,0,0,6
U045,33,10,23,64.57,1,0,0,4
U045,34,10,27,90.93,0,0,1,6
U045,35,8,14,72.6,0,0,0,5
U045,36,9,28,107.63,0,0,0,6
U045,37,7,17,65.22,0,0,1,6
U045,38,9,15,87.08,0,0,0,7
U045,39,9,7,81.32,0,0,0,4
U045,40,10,31,73.36,0,0,0,6
U045,41,10,20,82.67,0,0,0,6
U045,42,9,34,90.51,1,0,0,5
U045,43,9,24,79.6,0,0,0,6
U045,44,12,28,88.18,1,0,2,5
U045,45,11,19,84.8,1,0,0,5
U045,46,11,35,86.59,0,0,0,5
U045,47,11,39,80.76,0,0,0,5
U045,48,10,33,79.03,1,0,0,6
U045,49,10,31,60.56,0,0,0,6
U045,50,10,28,100.79,0,0,0,4
U045,51,10,35,86.43,0,0,0,5
U045,52,9,28,95.23,0,0,0,4
U045,53,8,43,115.89,0,0,0,5
U045,54,11,32,118.58,1,0,0,7
U045,55,8,28,74.6,1,0,0,4
U045,56,9,22,89.75,0,0,0,6
U045,57,7,4,73.42,0,0,0,6
U045,58,11,31,103.84,0,0,0,6
U045,59,12,32,107.94,0,0,0,7
U045,60,8,24,110.11,1,0,0,4
U046,1,7,17,96.98,0,0,0,6
U046,2,7,26,98.35,2,0,0,0
U046,3,7,5,97.41,2,0,0,6
U046,4,9,14,96.48,1,0,0,8
U046,5,7,25,109.23,2,0,0,7
U046,6,8,27,115.25,2,0,0,2
U046,7,7,33,90.55,1,0,0,10
U046,8,8,25,130.82,0,0,0,4
U046,9,7,15,123.18,1,0,0,2
U046,10,8,20,117.02,2,0,1,2
U046,11,7,25,107.31,1,0,0,0
U046,12,7,46,57.96,0,0,0,2
U046,13,7,28,99.29,0,0,0,2
U046,14,7,32,132.39,1,0,0,4
U046,15,8,0,97.41,2,0,0,5
U046,16,7,28,93.42,0,0,0,7
U046,17,7,9,107.73,0,0,0,2
U046,18,8,22,81.38,1,0,0,5
U046,19,8,38,62.23,1,0,0,5
U046,20,8,30,94.07,3,0,0,1
U046,21,8,3,142.5,0,0,0,4
U046,22,7,15,79.3,3,0,0,10
U046,23,7,22,84.79,0,0,1,6
U046,24,8,43,113.89,1,0,0,0
U046,25,7,17,106.86,1,0,0,8
U046,26,8,30,106.4,3,0,0,5
U046,27,8,54,98.15,2,0,0,3
U046,28,7,9,80.45,1,0,0,1
U046,29,6,15,101.92,0,1,0,9
U046,30,7,21,79.63,1,0,0,6
U046,31,7,22,99.26,2,0,1,8
U046,32,6,20,80.19,2,0,0,7
U046,33,7,3,90.48,0,0,0,0
U046,34,8,22,63.44,1,0,0,5
U046,35,7,25,109.97,2,0,0,4
U046,36,10,15,80.93,1,0,0,4
U046,37,7,21,96.74,1,0,0,5
U046,38,9,11,87.83,0,0,1,2
U046,39,8,33,43.56,2,0,0,6
U046,40,8,9,84.22,2,0,0,7
U046,41,7,37,89.25,1,0,1,6
U046,42,8,17,85.24,1,0,0,4
U046,43,9,38,92.11,0,0,0,6
U046,44,8,35,110.19,2,0,1,6
U046,45,8,41,93.92,2,0,0,9
U046,46,8,41,86.88,1,0,0,4
U046,47,8,6,65.4,1,0,0,6
U046,48,9,13,58.29,1,1,1,2
U046,49,7,12,114.8,1,0,1,6
U046,50,9,1,120.4,1,0,0,4
U046,51,8,8,63.33,1,0,1,5
U046,52,8,18,122.64,3,0,0,1
U046,53,7,10,103.13,1,0,1,5
U046,54,9,7,76.87,4,0,0,5
U046,55,7,23,111.98,2,0,0,5
U046,56,7,35,96.16,1,1,0,2
U046,57,7,8,58.08,0,0,0,6
U046,58,8,20,125.86,1,1,0,7
U046,59,7,24,113.57,0,0,0,4
U046,60,8,26,81.95,0,0,0,9
U047,1,14,30,70.05,0,0,1,11
U047,2,10,38,81.68,0,0,0,9
U047,3,10,35,128.87,0,0,0,12
U047,4,14,27,132.16,0,0,0,11
U047,5,6,41,101.77,1,0,0,11
U047,6,12,35,30.7,0,0,1,11
U047,7,6,43,81.32,0,0,0,8
U047,8,8,47,105.02,2,0,0,7
U047,9,11,42,95.59,1,0,1,11
U047,10,10,35,173.8,1,0,0,9
U047,11,8,27,106.51,0,0,1,9
U047,12,6,46,94.63,0,0,0,9
U047,13,12,31,118.24,2,0,0,12
U047,14,10,46,75.65,0,0,0,8
U047,15,10,41,90.51,2,0,0,11
U047,16,9,29,97.76,0,0,0,10
U047,17,11,27,91.73,1,0,0,13
U047,18,11,23,136.17,0,0,0,8
U047,19,14,22,72.44,1,0,0,12
U047,20,7,34,68.26,0,0,0,11
U047,21,10,32,84.27,1,0,0,6
U047,22,7,28,56.91,1,0,0,13
U047,23,8,30,108.69,0,0,0,5
U047,24,9,39,126.47,1,0,0,8
U047,25,10,39,117.29,1,0,0,13
U047,26,9,30,98.47,1,0,0,10
U047,27,9,45,108.03,0,0,0,11
U047,28,10,39,123.2,0,0,1,6
U047,29,11,46,112.48,0,0,0,9
U047,30,9,32,125.19,1,0,0,10
U047,31,6,42,123.15,1,0,0,13
U047,32,11,33,78.67,1,0,0,10
U047,33,13,29,74.46,0,0,0,9
U047,34,10,36,110.84,0,1,0,11
U047,35,10,27,166.49,1,0,1,12
U047,36,7,29,104.28,1,0,0,7
U047,37,11,34,45.53,0,0,0,11
U047,38,9,35,116.75,0,0,0,6
U047,39,9,35,136.53,1,0,1,11
U047,40,6,33,129.05,1,0,0,20
U047,41,14,29,90.06,0,0,0,7
U047,42,7,41,100.24,0,0,0,11
U047,43,8,43,100.13,1,0,0,11
U047,44,11,45,86.35,0,0,0,8
U047,45,8,30,67.27,2,0,1,10
U047,46,7,31,135.62,0,1,2,13
U047,47,8,52,86.13,0,0,0,10
U047,48,11,37,84.54,1,0,0,9
U047,49,7,23,107.26,0,0,1,13
U047,50,9,27,103.39,0,1,0,9
U047,51,9,40,42.92,0,0,0,12
U047,52,6,32,87.46,0,1,0,8
U047,53,10,40,104.16,0,0,0,10
U047,54,12,42,105.78,0,0,1,9
U047,55,8,35,82.7,0,0,0,11
U047,56,10,33,106.48,0,0,0,10
U047,57,12,28,95.06,0,0,0,7
U047,58,10,48,96.17,0,0,0,11
U047,59,10,31,134.25,1,0,0,9
U047,60,12,41,93.98,2,0,0,7
U048,1,9,7,82.85,0,0,0,10
U048,2,7,26,49.03,0,0,1,15
U048,3,8,26,94.29,0,0,0,3
U048,4,10,24,34.19,0,0,0,7
U048,5,9,12,59.46,0,0,0,7
U048,6,8,24,73.31,3,0,0,10
U048,7,9,18,93.6,0,0,0,16
U048,8,10,24,110.51,1,0,0,9
U048,9,8,44,72.79,2,1,0,6
U048,10,9,33,130.18,0,0,1,10
U048,11,9,44,65.23,2,0,0,10
U048,12,8,25,56.2,0,0,0,9
U048,13,8,31,84.3,0,0,0,11
U048,14,9,26,77.92,0,0,0,12
U048,15,8,8,66.14,0,0,0,7
U048,16,9,21,59.99,0,0,0,15
U048,17,10,0,126.32,0,0,0,9
U048,18,9,27,120.66,0,0,0,12
U048,19,6,30,137.08,1,0,1,4
U048,20,8,17,76.38,0,0,0,8
U048,21,9,40,64.03,0,0,0,6
U048,22,8,24,33.37,0,0,0,3
U048,23,11,18,90.37,0,0,0,5
U048,24,7,51,110.55,2,0,0,10
U048,25,9,22,74.65,0,0,0,8
U048,26,9,44,27.2,0,0,0,7
U048,27,10,44,44.77,0,0,0,8
U048,28,8,24,44.61,0,0,0,11
U048,29,10,39,44.56,0,0,0,11
U048,30,8,32,69.08,1,0,1,13
U048,31,10,41,65.17,0,0,0,10
U048,32,10,6,114.84,1,0,0,9
U048,33,8,23,84.15,0,0,0,7
U048,34,8,21,89.73,1,0,0,9
U048,35,10,18,140.96,1,0,0,1
U048,36,10,36,70.09,0,0,0,7
U048,37,10,16,34.42,1,0,0,7
U048,38,11,24,80.86,0,0,0,3
U048,39,10,30,36.67,0,0,0,10
U048,40,10,8,43.2,0,0,0,8
U048,41,12,12,75.5,0,1,0,7
U048,42,9,19,70.9,0,0,0,13
U048,43,8,35,69.45,0,1,0,5
U048,44,10,33,35.3,0,0,0,12
U048,45,8,24,119.94,0,0,0,12
U048,46,11,17,79.62,0,0,0,13
U048,47,8,8,92.73,0,0,0,7
U048,48,8,18,57.12,2,0,0,11
U048,49,9,20,104.3,2,0,0,10
U048,50,9,25,24.84,1,0,0,12
U048,51,7,21,96.8,1,0,0,8
U048,52,10,16,48.0,0,0,1,10
U048,53,9,35,67.02,0,0,0,3
U048,54,10,17,87.61,0,0,0,6
U048,55,10,24,98.71,0,0,0,12
U048,56,8,8,76.67,0,0,0,12
U048,57,10,27,62.31,2,0,0,5
U048,58,9,19,43.26,0,0,0,2
U048,59,9,16,74.54,1,0,0,6
U048,60,9,21,115.42,0,0,0,9
U049,1,8,29,71.65,1,0,0,11
U049,2,9,45,85.44,2,0,0,8
U049,3,14,40,73.37,0,0,0,8
U049,4,11,38,60.4,0,0,0,3
U049,5,9,19,71.12,2,0,0,7
U049,6,9,10,69.56,1,0,0,4
U049,7,8,19,48.5,1,0,0,10
U049,8,8,27,61.71,0,0,0,6
U049,9,8,23,74.34,3,0,1,5
U049,10,9,3,58.67,2,0,0,11
U049,11,14,26,64.33,1,0,0,4
U049,12,8,34,60.92,0,0,0,6
U049,13,10,28,79.95,0,0,0,4
U049,14,10,18,86.17,0,0,1,9
U049,15,11,34,92.85,1,0,0,6
U049,16,8,24,49.47,0,1,0,8
U049,17,10,35,71.24,0,0,0,7
U049,18,11,28,63.54,1,0,0,8
U049,19,9,17,77.83,1,0,0,7
U049,20,10,21,83.5,0,0,0,11
U049,21,10,28,59.29,0,0,0,4
U049,22,9,22,62.14,0,0,0,5
U049,23,9,26,57.21,3,0,0,11
U049,24,7,25,72.31,1,0,0,7
U049,25,13,29,93.97,0,0,0,10
U049,26,12,22,57.41,0,0,0,6
U049,27,13,23,83.85,3,0,0,7
U049,28,11,25,88.58,1,0,0,9
U049,29,6,34,83.46,1,0,0,7
U049,30,6,20,61.26,1,0,0,7
U049,31,8,11,65.53,1,0,0,7
U049,32,8,28,87.33,1,0,0,9
U049,33,10,22,83.94,0,1,0,7
U049,34,14,32,55.87,1,0,0,6
U049,35,8,27,106.41,1,0,0,9
U049,36,10,25,82.54,0,0,0,9
U049,37,10,24,73.42,0,0,0,5
U049,38,9,18,66.77,0,1,1,8
U049,39,11,34,75.26,0,0,0,5
U049,40,8,26,66.18,0,0,0,8
U049,41,7,24,59.72,0,0,0,8
U049,42,14,24,76.13,0,0,0,9
U049,43,9,22,71.94,1,0,0,3
U049,44,8,31,52.18,1,0,1,6
U049,45,10,15,70.48,2,0,1,8
U049,46,9,10,91.91,2,0,0,5
U049,47,10,19,84.74,0,0,0,7
U049,48,8,14,57.27,0,0,0,6
U049,49,10,19,20.11,1,0,0,10
U049,50,6,25,78.73,0,0,1,9
U049,51,11,18,74.26,2,0,0,9
U049,52,10,25,62.68,0,0,0,7
U049,53,13,26,83.95,1,0,0,8
U049,54,8,39,62.82,0,0,0,4
U049,55,10,11,84.1,2,0,0,11
U049,56,9,14,83.02,2,0,0,9
U049,57,6,17,78.97,1,0,0,12
U049,58,9,27,58.28,0,0,0,8
U049,59,10,12,61.43,2,0,0,4
U049,60,8,20,64.86,3,0,0,10
